site_name,display_name,lga_code,requested_latitude,requested_longitude,grid_latitude,grid_longitude,grid_elevation_m,source_timezone,source_file,timestamp_local,timestamp_utc,date_local,hour_local,temperature_2m,apparent_temperature,precipitation_probability,weather_code,wind_speed_10m,wind_gusts_10m,weather_description
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T06:00:00+1000,2026-08-29T20:00:00+0000,2026-08-30,6,7.9,6.6,1,3,3.7,9.4,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T07:00:00+1000,2026-08-29T21:00:00+0000,2026-08-30,7,8.2,7.0,0,2,3.4,10.1,partly_cloudy
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T08:00:00+1000,2026-08-29T22:00:00+0000,2026-08-30,8,9.3,8.2,0,3,3.5,13.0,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T09:00:00+1000,2026-08-29T23:00:00+0000,2026-08-30,9,10.8,9.5,0,3,5.5,17.3,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T10:00:00+1000,2026-08-30T00:00:00+0000,2026-08-30,10,12.1,10.5,0,3,7.6,20.9,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T11:00:00+1000,2026-08-30T01:00:00+0000,2026-08-30,11,12.9,11.2,0,51,8.6,22.7,light_drizzle
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T12:00:00+1000,2026-08-30T02:00:00+0000,2026-08-30,12,13.4,11.7,0,51,8.9,24.1,light_drizzle
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T13:00:00+1000,2026-08-30T03:00:00+0000,2026-08-30,13,13.7,12.0,0,51,9.0,24.8,light_drizzle
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T14:00:00+1000,2026-08-30T04:00:00+0000,2026-08-30,14,13.7,11.9,0,3,9.6,25.2,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T15:00:00+1000,2026-08-30T05:00:00+0000,2026-08-30,15,13.4,11.5,0,3,10.1,25.2,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T16:00:00+1000,2026-08-30T06:00:00+0000,2026-08-30,16,12.9,11.1,0,3,9.6,24.8,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T17:00:00+1000,2026-08-30T07:00:00+0000,2026-08-30,17,12.3,10.8,0,3,7.5,24.8,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T18:00:00+1000,2026-08-30T08:00:00+0000,2026-08-30,18,11.5,10.4,0,2,5.1,24.5,partly_cloudy
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T19:00:00+1000,2026-08-30T09:00:00+0000,2026-08-30,19,10.8,9.8,0,1,3.9,22.7,mainly_clear
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T20:00:00+1000,2026-08-30T10:00:00+0000,2026-08-30,20,10.1,9.1,0,1,3.0,18.4,mainly_clear
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T21:00:00+1000,2026-08-30T11:00:00+0000,2026-08-30,21,9.4,8.5,0,1,1.7,12.6,mainly_clear
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T22:00:00+1000,2026-08-30T12:00:00+0000,2026-08-30,22,8.9,8.0,0,1,1.1,7.9,mainly_clear
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-30T23:00:00+1000,2026-08-30T13:00:00+0000,2026-08-30,23,8.6,7.8,0,2,0.4,5.4,partly_cloudy
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T00:00:00+1000,2026-08-30T14:00:00+0000,2026-08-31,0,8.5,7.6,0,2,1.3,4.3,partly_cloudy
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T01:00:00+1000,2026-08-30T15:00:00+0000,2026-08-31,1,8.4,7.4,0,3,2.2,4.0,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T02:00:00+1000,2026-08-30T16:00:00+0000,2026-08-31,2,8.4,7.4,0,3,2.8,4.7,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T03:00:00+1000,2026-08-30T17:00:00+0000,2026-08-31,3,8.5,7.4,0,3,3.2,6.1,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T04:00:00+1000,2026-08-30T18:00:00+0000,2026-08-31,4,8.6,7.4,0,3,3.6,7.2,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T05:00:00+1000,2026-08-30T19:00:00+0000,2026-08-31,5,8.6,7.5,0,3,3.6,7.6,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T06:00:00+1000,2026-08-30T20:00:00+0000,2026-08-31,6,8.6,7.6,0,3,3.2,7.6,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T07:00:00+1000,2026-08-30T21:00:00+0000,2026-08-31,7,8.9,7.9,0,3,3.1,7.9,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T08:00:00+1000,2026-08-30T22:00:00+0000,2026-08-31,8,9.7,8.7,0,3,3.1,9.4,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T09:00:00+1000,2026-08-30T23:00:00+0000,2026-08-31,9,10.8,9.8,0,3,3.3,11.2,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T10:00:00+1000,2026-08-31T00:00:00+0000,2026-08-31,10,12.1,11.1,0,2,3.3,13.0,partly_cloudy
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T11:00:00+1000,2026-08-31T01:00:00+0000,2026-08-31,11,13.6,12.8,0,2,2.9,14.0,partly_cloudy
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T12:00:00+1000,2026-08-31T02:00:00+0000,2026-08-31,12,15.2,15.0,0,1,2.0,14.8,mainly_clear
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T13:00:00+1000,2026-08-31T03:00:00+0000,2026-08-31,13,16.6,16.9,0,0,1.7,15.1,clear_sky
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T14:00:00+1000,2026-08-31T04:00:00+0000,2026-08-31,14,17.8,18.1,0,0,2.2,15.1,clear_sky
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T15:00:00+1000,2026-08-31T05:00:00+0000,2026-08-31,15,18.7,18.3,0,0,3.3,14.8,clear_sky
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T16:00:00+1000,2026-08-31T06:00:00+0000,2026-08-31,16,18.7,18.2,0,0,3.8,14.4,clear_sky
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T17:00:00+1000,2026-08-31T07:00:00+0000,2026-08-31,17,17.1,16.7,0,0,3.7,13.3,clear_sky
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T18:00:00+1000,2026-08-31T08:00:00+0000,2026-08-31,18,14.6,14.3,0,0,3.8,11.9,clear_sky
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T19:00:00+1000,2026-08-31T09:00:00+0000,2026-08-31,19,12.6,12.2,0,0,4.9,11.5,clear_sky
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T20:00:00+1000,2026-08-31T10:00:00+0000,2026-08-31,20,11.9,11.1,0,0,6.5,13.3,clear_sky
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T21:00:00+1000,2026-08-31T11:00:00+0000,2026-08-31,21,11.7,10.5,0,0,8.1,15.8,clear_sky
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T22:00:00+1000,2026-08-31T12:00:00+0000,2026-08-31,22,11.6,10.1,0,0,9.6,18.4,clear_sky
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-31T23:00:00+1000,2026-08-31T13:00:00+0000,2026-08-31,23,11.5,9.9,0,0,10.4,19.4,clear_sky
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T00:00:00+1000,2026-08-31T14:00:00+0000,2026-09-01,0,11.5,9.9,0,0,10.8,20.2,clear_sky
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T01:00:00+1000,2026-08-31T15:00:00+0000,2026-09-01,1,11.6,9.9,0,1,11.7,22.0,mainly_clear
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T02:00:00+1000,2026-08-31T16:00:00+0000,2026-09-01,2,12.0,10.1,0,2,13.2,26.3,partly_cloudy
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T03:00:00+1000,2026-08-31T17:00:00+0000,2026-09-01,3,12.4,10.3,0,2,15.3,31.7,partly_cloudy
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T04:00:00+1000,2026-08-31T18:00:00+0000,2026-09-01,4,12.7,10.3,0,3,16.9,36.0,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T05:00:00+1000,2026-08-31T19:00:00+0000,2026-09-01,5,12.5,10.0,0,3,17.6,37.4,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T06:00:00+1000,2026-08-31T20:00:00+0000,2026-09-01,6,12.2,9.6,0,3,18.0,37.4,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T07:00:00+1000,2026-08-31T21:00:00+0000,2026-09-01,7,12.1,9.4,0,3,18.5,38.5,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T08:00:00+1000,2026-08-31T22:00:00+0000,2026-09-01,8,13.6,10.6,0,2,20.3,43.6,partly_cloudy
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T09:00:00+1000,2026-08-31T23:00:00+0000,2026-09-01,9,13.9,10.8,0,2,20.9,45.7,partly_cloudy
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T10:00:00+1000,2026-09-01T00:00:00+0000,2026-09-01,10,14.3,11.1,0,2,21.4,47.9,partly_cloudy
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T11:00:00+1000,2026-09-01T01:00:00+0000,2026-09-01,11,14.9,11.6,3,2,22.1,50.8,partly_cloudy
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T12:00:00+1000,2026-09-01T02:00:00+0000,2026-09-01,12,15.7,12.6,8,3,23.1,54.4,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T13:00:00+1000,2026-09-01T03:00:00+0000,2026-09-01,13,16.5,13.3,13,3,24.1,58.3,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T14:00:00+1000,2026-09-01T04:00:00+0000,2026-09-01,14,17.2,13.7,19,3,25.1,61.9,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T15:00:00+1000,2026-09-01T05:00:00+0000,2026-09-01,15,17.7,14.2,25,3,25.2,64.4,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T16:00:00+1000,2026-09-01T06:00:00+0000,2026-09-01,16,17.8,14.5,31,3,24.2,65.5,overcast
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T17:00:00+1000,2026-09-01T07:00:00+0000,2026-09-01,17,17.4,14.6,38,53,21.5,65.2,moderate_drizzle
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T18:00:00+1000,2026-09-01T08:00:00+0000,2026-09-01,18,16.6,14.4,45,53,18.0,63.0,moderate_drizzle
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T19:00:00+1000,2026-09-01T09:00:00+0000,2026-09-01,19,15.6,13.8,52,53,15.9,60.5,moderate_drizzle
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T20:00:00+1000,2026-09-01T10:00:00+0000,2026-09-01,20,14.5,12.6,58,53,16.2,57.2,moderate_drizzle
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T21:00:00+1000,2026-09-01T11:00:00+0000,2026-09-01,21,13.4,11.2,63,53,18.2,54.4,moderate_drizzle
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T22:00:00+1000,2026-09-01T12:00:00+0000,2026-09-01,22,12.4,9.9,65,53,19.5,51.8,moderate_drizzle
banyule,Banyule,20660,-37.7338437047388,145.08683445465346,-37.71529,145.10695,69.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-09-01T23:00:00+1000,2026-09-01T13:00:00+0000,2026-09-01,23,11.4,8.8,63,2,18.8,50.0,partly_cloudy
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T00:00:00+1000,2026-08-25T14:00:00+0000,2026-08-26,0,11.9,9.3,74,53,19.2,36.4,moderate_drizzle
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T01:00:00+1000,2026-08-25T15:00:00+0000,2026-08-26,1,11.8,9.3,100,53,18.1,38.2,moderate_drizzle
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T02:00:00+1000,2026-08-25T16:00:00+0000,2026-08-26,2,11.9,9.1,89,51,18.3,35.3,light_drizzle
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T03:00:00+1000,2026-08-25T17:00:00+0000,2026-08-26,3,11.8,9.1,62,51,16.8,35.6,light_drizzle
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T04:00:00+1000,2026-08-25T18:00:00+0000,2026-08-26,4,11.4,8.9,37,1,14.4,32.8,mainly_clear
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T05:00:00+1000,2026-08-25T19:00:00+0000,2026-08-26,5,10.9,8.5,22,51,13.2,27.4,light_drizzle
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T06:00:00+1000,2026-08-25T20:00:00+0000,2026-08-26,6,10.6,8.4,10,51,12.6,25.2,light_drizzle
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T07:00:00+1000,2026-08-25T21:00:00+0000,2026-08-26,7,10.2,8.1,2,51,12.1,24.8,light_drizzle
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T08:00:00+1000,2026-08-25T22:00:00+0000,2026-08-26,8,10.6,8.6,0,51,12.1,24.5,light_drizzle
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T09:00:00+1000,2026-08-25T23:00:00+0000,2026-08-26,9,11.4,9.2,0,1,12.8,29.5,mainly_clear
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T10:00:00+1000,2026-08-26T00:00:00+0000,2026-08-26,10,12.5,10.1,0,1,14.2,33.1,mainly_clear
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T11:00:00+1000,2026-08-26T01:00:00+0000,2026-08-26,11,12.9,10.5,3,51,14.3,34.9,light_drizzle
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T12:00:00+1000,2026-08-26T02:00:00+0000,2026-08-26,12,13.4,10.5,6,51,16.6,39.6,light_drizzle
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T13:00:00+1000,2026-08-26T03:00:00+0000,2026-08-26,13,13.6,10.4,8,1,17.3,41.4,mainly_clear
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T14:00:00+1000,2026-08-26T04:00:00+0000,2026-08-26,14,13.5,10.4,6,0,17.3,42.1,clear_sky
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T15:00:00+1000,2026-08-26T05:00:00+0000,2026-08-26,15,13.3,10.3,3,0,16.5,41.4,clear_sky
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T16:00:00+1000,2026-08-26T06:00:00+0000,2026-08-26,16,13.2,10.3,0,0,15.3,38.9,clear_sky
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T17:00:00+1000,2026-08-26T07:00:00+0000,2026-08-26,17,12.8,10.2,0,1,13.2,35.3,mainly_clear
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T18:00:00+1000,2026-08-26T08:00:00+0000,2026-08-26,18,12.2,9.7,0,2,13.0,27.0,partly_cloudy
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T19:00:00+1000,2026-08-26T09:00:00+0000,2026-08-26,19,12.0,9.7,0,3,12.1,25.9,overcast
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T20:00:00+1000,2026-08-26T10:00:00+0000,2026-08-26,20,11.6,9.5,0,3,10.5,23.8,overcast
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T21:00:00+1000,2026-08-26T11:00:00+0000,2026-08-26,21,11.2,9.4,0,3,8.7,20.2,overcast
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T22:00:00+1000,2026-08-26T12:00:00+0000,2026-08-26,22,10.9,9.3,0,3,7.0,16.6,overcast
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-26T23:00:00+1000,2026-08-26T13:00:00+0000,2026-08-26,23,10.5,9.3,0,3,5.1,13.3,overcast
bayside,Bayside,20910,-37.94177121090012,145.01933040260965,-37.926186,145.08725,26.0,Australia/Sydney,weather_forecast_2026-08-26.json,2026-08-27T00:00:00+1000,2026-08-26T14:00:00+0000,2026-08-27,0,10.2,9.1,0,3,3.7,9.7,overcast
